0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.01076115,0.260924,-0.03812965,-0.08588751,0.2129078,0.88520813,0.2511404,0.40169984,0.14425558,0.070624284,-0.30048388,0.13406877,-0.0702769,-0.12010808,0.50033337,0.12203742,0.01076115,0.260924,-0.03812965,-0.08588751,0.2129078,0.88520813,0.2511404,0.40169984,0.14425558,0.070624284,-0.30048388,0.13406877,-0.0702769,-0.12010808,0.50033337,0.12203742,0.01076115,0.260924,-0.03812965,-0.08588751,0.2129078,0.88520813,0.2511404,0.40169984,0.14425558,0.070624284,-0.30048388,0.13406877,-0.0702769,-0.12010808,0.50033337,0.12203742,0.01076115,0.260924,-0.03812965,-0.08588751,0.2129078,0.88520813,0.2511404,0.40169984,0.14425558,0.070624284,-0.30048388,0.13406877,-0.0702769,-0.12010808,0.50033337,0.12203742,0.01076115,0.260924,-0.03812965,-0.08588751,0.2129078,0.88520813,0.2511404,0.40169984,0.14425558,0.070624284,-0.30048388,0.13406877,-0.0702769,-0.12010808,0.50033337,0.12203742
0.01812291,-0.017485548,0.036288105,0.14930093,-0.012980812,0.14015958,-0.5708573,0.10513274,-0.19388972,-0.20021729,-0.49849004,0.12757353,-0.26210803,-0.51620936,-0.55069727,0.67401606,0.01812291,-0.017485548,0.036288105,0.14930093,-0.012980812,0.14015958,-0.5708573,0.10513274,-0.19388972,-0.20021729,-0.49849004,0.12757353,-0.26210803,-0.51620936,-0.55069727,0.67401606,0.01812291,-0.017485548,0.036288105,0.14930093,-0.012980812,0.14015958,-0.5708573,0.10513274,-0.19388972,-0.20021729,-0.49849004,0.12757353,-0.26210803,-0.51620936,-0.55069727,0.67401606,0.01812291,-0.017485548,0.036288105,0.14930093,-0.012980812,0.14015958,-0.5708573,0.10513274,-0.19388972,-0.20021729,-0.49849004,0.12757353,-0.26210803,-0.51620936,-0.55069727,0.67401606,0.01812291,-0.017485548,0.036288105,0.14930093,-0.012980812,0.14015958,-0.5708573,0.10513274,-0.19388972,-0.20021729,-0.49849004,0.12757353,-0.26210803,-0.51620936,-0.55069727,0.67401606
0.0004878434,0.0033685183,0.003228096,0.003847973,-0.038960278,0.003249979,-0.009287938,-0.0054250653,0.010324063,0.09832734,-0.012576585,-0.052060355,-0.023912542,0.056709915,0.07098078,0.0854624,0.0004878434,0.0033685183,0.003228096,0.003847973,-0.038960278,0.003249979,-0.009287938,-0.0054250653,0.010324063,0.09832734,-0.012576585,-0.052060355,-0.023912542,0.056709915,0.07098078,0.0854624,0.0004878434,0.0033685183,0.003228096,0.003847973,-0.038960278,0.003249979,-0.009287938,-0.0054250653,0.010324063,0.09832734,-0.012576585,-0.052060355,-0.023912542,0.056709915,0.07098078,0.0854624,0.0004878434,0.0033685183,0.003228096,0.003847973,-0.038960278,0.003249979,-0.009287938,-0.0054250653,0.010324063,0.09832734,-0.012576585,-0.052060355,-0.023912542,0.056709915,0.07098078,0.0854624,0.0004878434,0.0033685183,0.003228096,0.003847973,-0.038960278,0.003249979,-0.009287938,-0.0054250653,0.010324063,0.09832734,-0.012576585,-0.052060355,-0.023912542,0.056709915,0.07098078,0.0854624
0.05129728,2.4973626,-1.0670701,10.713207,5.277837,-1.2866166,-1.1295757,3.102234,-2.3456478,-4.474656,-1.1309544,2.2627556,-2.7121897,3.895137,-0.45236212,-0.5420589,0.05129728,2.4973626,-1.0670701,10.713207,5.277837,-1.2866166,-1.1295757,3.102234,-2.3456478,-4.474656,-1.1309544,2.2627556,-2.7121897,3.895137,-0.45236212,-0.5420589,0.05129728,2.4973626,-1.0670701,10.713207,5.277837,-1.2866166,-1.1295757,3.102234,-2.3456478,-4.474656,-1.1309544,2.2627556,-2.7121897,3.895137,-0.45236212,-0.5420589,0.05129728,2.4973626,-1.0670701,10.713207,5.277837,-1.2866166,-1.1295757,3.102234,-2.3456478,-4.474656,-1.1309544,2.2627556,-2.7121897,3.895137,-0.45236212,-0.5420589,0.05129728,2.4973626,-1.0670701,10.713207,5.277837,-1.2866166,-1.1295757,3.102234,-2.3456478,-4.474656,-1.1309544,2.2627556,-2.7121897,3.895137,-0.45236212,-0.5420589
0.019240163,0.63373435,0.032146793,1.0214556,0.54165274,2.3006172,-2.1264508,2.6690543,0.84186316,-4.441466,4.2343707,2.693967,4.405042,-4.261492,-3.1328163,-1.0787733,0.019240163,0.63373435,0.032146793,1.0214556,0.54165274,2.3006172,-2.1264508,2.6690543,0.84186316,-4.441466,4.2343707,2.693967,4.405042,-4.261492,-3.1328163,-1.0787733,0.019240163,0.63373435,0.032146793,1.0214556,0.54165274,2.3006172,-2.1264508,2.6690543,0.84186316,-4.441466,4.2343707,2.693967,4.405042,-4.261492,-3.1328163,-1.0787733,0.019240163,0.63373435,0.032146793,1.0214556,0.54165274,2.3006172,-2.1264508,2.6690543,0.84186316,-4.441466,4.2343707,2.693967,4.405042,-4.261492,-3.1328163,-1.0787733,0.019240163,0.63373435,0.032146793,1.0214556,0.54165274,2.3006172,-2.1264508,2.6690543,0.84186316,-4.441466,4.2343707,2.693967,4.405042,-4.261492,-3.1328163,-1.0787733
-0.04985746,-0.078804426,-0.069966674,-0.23712176,-0.68456316,-0.051122244,-0.6484801,0.31107324,1.0079906,-0.58493924,0.26744008,-0.28025404,-0.5590218,-0.6426616,-3.0624075,0.5209826,-0.04985746,-0.078804426,-0.069966674,-0.23712176,-0.68456316,-0.051122244,-0.6484801,0.31107324,1.0079906,-0.58493924,0.26744008,-0.28025404,-0.5590218,-0.6426616,-3.0624075,0.5209826,-0.04985746,-0.078804426,-0.069966674,-0.23712176,-0.68456316,-0.051122244,-0.6484801,0.31107324,1.0079906,-0.58493924,0.26744008,-0.28025404,-0.5590218,-0.6426616,-3.0624075,0.5209826,-0.04985746,-0.078804426,-0.069966674,-0.23712176,-0.68456316,-0.051122244,-0.6484801,0.31107324,1.0079906,-0.58493924,0.26744008,-0.28025404,-0.5590218,-0.6426616,-3.0624075,0.5209826,-0.04985746,-0.078804426,-0.069966674,-0.23712176,-0.68456316,-0.051122244,-0.6484801,0.31107324,1.0079906,-0.58493924,0.26744008,-0.28025404,-0.5590218,-0.6426616,-3.0624075,0.5209826
0.43587685,0.120739676,0.6648023,0.0148276435,-0.03532427,0.09863539,0.056417316,0.05952673,-0.0645246,0.27709174,-0.03856609,-0.02365445,-0.18121623,0.07898767,0.055164818,0.37093472,0.43587685,0.120739676,0.6648023,0.0148276435,-0.03532427,0.09863539,0.056417316,0.05952673,-0.0645246,0.27709174,-0.03856609,-0.02365445,-0.18121623,0.07898767,0.055164818,0.37093472,0.43587685,0.120739676,0.6648023,0.0148276435,-0.03532427,0.09863539,0.056417316,0.05952673,-0.0645246,0.27709174,-0.03856609,-0.02365445,-0.18121623,0.07898767,0.055164818,0.37093472,0.43587685,0.120739676,0.6648023,0.0148276435,-0.03532427,0.09863539,0.056417316,0.05952673,-0.0645246,0.27709174,-0.03856609,-0.02365445,-0.18121623,0.07898767,0.055164818,0.37093472,0.43587685,0.120739676,0.6648023,0.0148276435,-0.03532427,0.09863539,0.056417316,0.05952673,-0.0645246,0.27709174,-0.03856609,-0.02365445,-0.18121623,0.07898767,0.055164818,0.37093472
-0.022706863,0.057733715,-0.14147486,0.41159633,0.19168793,0.17328793,0.35191444,0.3985529,0.73195624,0.34369883,-0.104236305,0.34890908,0.29221937,0.3052556,-0.0644844,0.26913399,-0.022706863,0.057733715,-0.14147486,0.41159633,0.19168793,0.17328793,0.35191444,0.3985529,0.73195624,0.34369883,-0.104236305,0.34890908,0.29221937,0.3052556,-0.0644844,0.26913399,-0.022706863,0.057733715,-0.14147486,0.41159633,0.19168793,0.17328793,0.35191444,0.3985529,0.73195624,0.34369883,-0.104236305,0.34890908,0.29221937,0.3052556,-0.0644844,0.26913399,-0.022706863,0.057733715,-0.14147486,0.41159633,0.19168793,0.17328793,0.35191444,0.3985529,0.73195624,0.34369883,-0.104236305,0.34890908,0.29221937,0.3052556,-0.0644844,0.26913399,-0.022706863,0.057733715,-0.14147486,0.41159633,0.19168793,0.17328793,0.35191444,0.3985529,0.73195624,0.34369883,-0.104236305,0.34890908,0.29221937,0.3052556,-0.0644844,0.26913399
0.016243132,0.83669436,-0.37395513,-0.42393345,0.3298615,1.2484232,-0.00013282755,-0.26059294,-0.51690865,0.0620326,1.016131,0.09770101,-0.13374513,-0.21697287,0.08684399,0.26767975,0.016243132,0.83669436,-0.37395513,-0.42393345,0.3298615,1.2484232,-0.00013282755,-0.26059294,-0.51690865,0.0620326,1.016131,0.09770101,-0.13374513,-0.21697287,0.08684399,0.26767975,0.016243132,0.83669436,-0.37395513,-0.42393345,0.3298615,1.2484232,-0.00013282755,-0.26059294,-0.51690865,0.0620326,1.016131,0.09770101,-0.13374513,-0.21697287,0.08684399,0.26767975,0.016243132,0.83669436,-0.37395513,-0.42393345,0.3298615,1.2484232,-0.00013282755,-0.26059294,-0.51690865,0.0620326,1.016131,0.09770101,-0.13374513,-0.21697287,0.08684399,0.26767975,0.016243132,0.83669436,-0.37395513,-0.42393345,0.3298615,1.2484232,-0.00013282755,-0.26059294,-0.51690865,0.0620326,1.016131,0.09770101,-0.13374513,-0.21697287,0.08684399,0.26767975
-0.0049017225,-0.0016230245,-0.017390689,-0.011006544,-0.099016644,-0.018800976,0.23321252,0.10455781,-0.12992366,0.0025379343,-0.026587566,-0.04246743,0.023650665,-0.09656507,-0.08277147,-0.14891516,-0.0049017225,-0.0016230245,-0.017390689,-0.011006544,-0.099016644,-0.018800976,0.23321252,0.10455781,-0.12992366,0.0025379343,-0.026587566,-0.04246743,0.023650665,-0.09656507,-0.08277147,-0.14891516,-0.0049017225,-0.0016230245,-0.017390689,-0.011006544,-0.099016644,-0.018800976,0.23321252,0.10455781,-0.12992366,0.0025379343,-0.026587566,-0.04246743,0.023650665,-0.09656507,-0.08277147,-0.14891516,-0.0049017225,-0.0016230245,-0.017390689,-0.011006544,-0.099016644,-0.018800976,0.23321252,0.10455781,-0.12992366,0.0025379343,-0.026587566,-0.04246743,0.023650665,-0.09656507,-0.08277147,-0.14891516,-0.0049017225,-0.0016230245,-0.017390689,-0.011006544,-0.099016644,-0.018800976,0.23321252,0.10455781,-0.12992366,0.0025379343,-0.026587566,-0.04246743,0.023650665,-0.09656507,-0.08277147,-0.14891516
0.56597465,1.7754776,0.9342309,-0.25227082,0.07957165,0.7250016,0.3630676,0.43071073,-0.39886037,-0.645288,-1.9542409,-0.25933585,1.6266518,0.002631098,-0.8066206,0.6767123,0.56597465,1.7754776,0.9342309,-0.25227082,0.07957165,0.7250016,0.3630676,0.43071073,-0.39886037,-0.645288,-1.9542409,-0.25933585,1.6266518,0.002631098,-0.8066206,0.6767123,0.56597465,1.7754776,0.9342309,-0.25227082,0.07957165,0.7250016,0.3630676,0.43071073,-0.39886037,-0.645288,-1.9542409,-0.25933585,1.6266518,0.002631098,-0.8066206,0.6767123,0.56597465,1.7754776,0.9342309,-0.25227082,0.07957165,0.7250016,0.3630676,0.43071073,-0.39886037,-0.645288,-1.9542409,-0.25933585,1.6266518,0.002631098,-0.8066206,0.6767123,0.56597465,1.7754776,0.9342309,-0.25227082,0.07957165,0.7250016,0.3630676,0.43071073,-0.39886037,-0.645288,-1.9542409,-0.25933585,1.6266518,0.002631098,-0.8066206,0.6767123
0.0008086051,0.0034937414,-0.008229241,-0.0015560674,-0.00199568,-0.03936608,-0.06641853,-0.0038761692,0.03055337,0.012395133,-0.08473329,-0.00028085848,0.06516872,-0.07102248,0.02432362,-0.08994335,0.0008086051,0.0034937414,-0.008229241,-0.0015560674,-0.00199568,-0.03936608,-0.06641853,-0.0038761692,0.03055337,0.012395133,-0.08473329,-0.00028085848,0.06516872,-0.07102248,0.02432362,-0.08994335,0.0008086051,0.0034937414,-0.008229241,-0.0015560674,-0.00199568,-0.03936608,-0.06641853,-0.0038761692,0.03055337,0.012395133,-0.08473329,-0.00028085848,0.06516872,-0.07102248,0.02432362,-0.08994335,0.0008086051,0.0034937414,-0.008229241,-0.0015560674,-0.00199568,-0.03936608,-0.06641853,-0.0038761692,0.03055337,0.012395133,-0.08473329,-0.00028085848,0.06516872,-0.07102248,0.02432362,-0.08994335,0.0008086051,0.0034937414,-0.008229241,-0.0015560674,-0.00199568,-0.03936608,-0.06641853,-0.0038761692,0.03055337,0.012395133,-0.08473329,-0.00028085848,0.06516872,-0.07102248,0.02432362,-0.08994335
0.0013173658,0.14125448,0.22170341,0.08130636,0.061930858,-1.2214735,-0.11888896,0.4558131,-1.0107193,-2.144423,-1.0276861,-0.047739953,2.2416103,-1.5320667,-2.391029,0.8520291,0.0013173658,0.14125448,0.22170341,0.08130636,0.061930858,-1.2214735,-0.11888896,0.4558131,-1.0107193,-2.144423,-1.0276861,-0.047739953,2.2416103,-1.5320667,-2.391029,0.8520291,0.0013173658,0.14125448,0.22170341,0.08130636,0.061930858,-1.2214735,-0.11888896,0.4558131,-1.0107193,-2.144423,-1.0276861,-0.047739953,2.2416103,-1.5320667,-2.391029,0.8520291,0.0013173658,0.14125448,0.22170341,0.08130636,0.061930858,-1.2214735,-0.11888896,0.4558131,-1.0107193,-2.144423,-1.0276861,-0.047739953,2.2416103,-1.5320667,-2.391029,0.8520291,0.0013173658,0.14125448,0.22170341,0.08130636,0.061930858,-1.2214735,-0.11888896,0.4558131,-1.0107193,-2.144423,-1.0276861,-0.047739953,2.2416103,-1.5320667,-2.391029,0.8520291
0.0007622076,0.0027170465,0.0027210838,-0.0050794254,-0.019242898,-0.0075114863,-0.021402048,-0.0040393537,0.040701445,0.018626112,-0.043830298,-0.0061822226,-0.06139722,0.020070836,0.080676496,0.0184066,0.0007622076,0.0027170465,0.0027210838,-0.0050794254,-0.019242898,-0.0075114863,-0.021402048,-0.0040393537,0.040701445,0.018626112,-0.043830298,-0.0061822226,-0.06139722,0.020070836,0.080676496,0.0184066,0.0007622076,0.0027170465,0.0027210838,-0.0050794254,-0.019242898,-0.0075114863,-0.021402048,-0.0040393537,0.040701445,0.018626112,-0.043830298,-0.0061822226,-0.06139722,0.020070836,0.080676496,0.0184066,0.0007622076,0.0027170465,0.0027210838,-0.0050794254,-0.019242898,-0.0075114863,-0.021402048,-0.0040393537,0.040701445,0.018626112,-0.043830298,-0.0061822226,-0.06139722,0.020070836,0.080676496,0.0184066,0.0007622076,0.0027170465,0.0027210838,-0.0050794254,-0.019242898,-0.0075114863,-0.021402048,-0.0040393537,0.040701445,0.018626112,-0.043830298,-0.0061822226,-0.06139722,0.020070836,0.080676496,0.0184066
-0.07978279,2.604564,-1.6653837,12.449506,6.865281,-2.1739752,1.5588781,0.12898101,1.4616529,0.93561596,-0.30283502,1.9340864,1.5894098,0.83072376,2.972204,1.5802646,-0.07978279,2.604564,-1.6653837,12.449506,6.865281,-2.1739752,1.5588781,0.12898101,1.4616529,0.93561596,-0.30283502,1.9340864,1.5894098,0.83072376,2.972204,1.5802646,-0.07978279,2.604564,-1.6653837,12.449506,6.865281,-2.1739752,1.5588781,0.12898101,1.4616529,0.93561596,-0.30283502,1.9340864,1.5894098,0.83072376,2.972204,1.5802646,-0.07978279,2.604564,-1.6653837,12.449506,6.865281,-2.1739752,1.5588781,0.12898101,1.4616529,0.93561596,-0.30283502,1.9340864,1.5894098,0.83072376,2.972204,1.5802646,-0.07978279,2.604564,-1.6653837,12.449506,6.865281,-2.1739752,1.5588781,0.12898101,1.4616529,0.93561596,-0.30283502,1.9340864,1.5894098,0.83072376,2.972204,1.5802646
